App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Last Updated,Current Ver,Android Ver
Asana: organize team projects,BUSINESS,4.3,20815,10.0,1000000.0,Free,0.0,Everyone,"July 26, 2018",6.4.4,5.0 and up
Google Analytics,BUSINESS,4.5,78662,22.0,1000000.0,Free,0.0,Everyone,"February 13, 2018",3.7.5,4.4 and up
AdWords Express,BUSINESS,4.1,7149,11.0,1000000.0,Free,0.0,Everyone,"July 31, 2018",2.6.158,4.0 and up
Accounting App - Zoho Books,BUSINESS,4.5,3079,8.5,100000.0,Free,0.0,Everyone,"August 2, 2018",5.20.7,4.1 and up
Invoice & Time Tracking - Zoho,BUSINESS,4.6,5800,8.6,100000.0,Free,0.0,Everyone,"August 2, 2018",5.20.7,4.1 and up
Invoice 2go — Professional Invoices and Estimates,BUSINESS,4.2,16422,28.0,1000000.0,Free,0.0,Everyone,"August 1, 2018",10.46.2,4.1 and up
Cisco Webex Meetings,BUSINESS,4.4,108741,28.0,10000000.0,Free,0.0,Everyone,"July 20, 2018",11.1.0,4.3 and up
ZOOM Cloud Meetings,BUSINESS,4.4,31614,37.0,10000000.0,Free,0.0,Everyone,"July 20, 2018",4.1.28165.0716,4.0 and up
ScreenMeet. Easy Phone Meeting,BUSINESS,4.0,624,9.0,100000.0,Free,0.0,Everyone,"March 22, 2018",1.2.287,5.0 and up
Cisco Webex Teams,BUSINESS,4.2,1661,46.0,100000.0,Free,0.0,Everyone,"August 2, 2018",3.0.4651,4.4 and up
Start Meeting,BUSINESS,4.1,308,14.0,50000.0,Free,0.0,Everyone,"May 29, 2018",3.1.4.0,4.0.3 and up
ClickMeeting Webinars,BUSINESS,3.8,5211,26.0,1000000.0,Free,0.0,Everyone,"July 30, 2018",3.3.0,4.0 and up
BlueJeans for Android,BUSINESS,3.9,1058,23.0,500000.0,Free,0.0,Everyone,"June 29, 2018",2.22.397,5.0 and up
Zenefits,BUSINESS,4.2,296,14.0,50000.0,Free,0.0,Everyone,"June 15, 2018",3.2.1,4.1 and up
Google Ads,BUSINESS,4.3,29313,20.0,5000000.0,Free,0.0,Everyone,"July 30, 2018",1.12.0,4.0.3 and up
FreshBooks Classic,BUSINESS,4.1,1802,26.0,100000.0,Free,0.0,Everyone,"April 18, 2018",1.7.14,4.2 and up
Insightly CRM,BUSINESS,3.8,1383,51.0,100000.0,Free,0.0,Everyone,"July 12, 2018",3.24.1,5.0 and up
QuickBooks Accounting: Invoicing & Expenses,BUSINESS,4.3,23175,41.0,1000000.0,Free,0.0,Everyone,"July 13, 2018",18.7,4.1 and up
HipChat - Chat Built for Teams,BUSINESS,3.8,5868,20.0,500000.0,Free,0.0,Everyone,"July 3, 2018",3.19.005,4.1 and up
"MailChimp - Email, Marketing Automation",BUSINESS,4.1,5448,12.0,500000.0,Free,0.0,Everyone,"July 25, 2018",4.9.1,5.0 and up
Crew - Free Messaging and Scheduling,BUSINESS,4.6,4159,48.0,500000.0,Free,0.0,Everyone,"July 20, 2018",6.1.2,4.0.3 and up
Asana: organize team projects,BUSINESS,4.3,20815,10.0,1000000.0,Free,0.0,Everyone,"July 26, 2018",6.4.4,5.0 and up
Google Analytics,BUSINESS,4.5,78662,22.0,1000000.0,Free,0.0,Everyone,"February 13, 2018",3.7.5,4.4 and up
AdWords Express,BUSINESS,4.1,7149,11.0,1000000.0,Free,0.0,Everyone,"July 31, 2018",2.6.158,4.0 and up
Accounting App - Zoho Books,BUSINESS,4.5,3079,8.5,100000.0,Free,0.0,Everyone,"August 2, 2018",5.20.7,4.1 and up
Invoice & Time Tracking - Zoho,BUSINESS,4.6,5800,8.6,100000.0,Free,0.0,Everyone,"August 2, 2018",5.20.7,4.1 and up
Invoice 2go — Professional Invoices and Estimates,BUSINESS,4.2,16422,28.0,1000000.0,Free,0.0,Everyone,"August 1, 2018",10.46.2,4.1 and up
Tiny Scanner - PDF Scanner App,BUSINESS,4.7,286897,39.0,10000000.0,Free,0.0,Everyone,"May 30, 2017",1.2.6,3.0 and up
Fast Scanner : Free PDF Scan,BUSINESS,4.5,103755,14.0,10000000.0,Free,0.0,Everyone,"July 11, 2018",3.9.2,4.1 and up
Mobile Doc Scanner (MDScan) Lite,BUSINESS,4.2,46505,19.0,1000000.0,Free,0.0,Everyone,"August 2, 2018",3.4.49,4.1 and up
TurboScan: scan documents and receipts in PDF,BUSINESS,4.7,11442,6.8,100000.0,Paid,4.99,Everyone,"March 25, 2018",1.5.2,4.0 and up
Tiny Scanner Pro: PDF Doc Scan,BUSINESS,4.8,10295,39.0,100000.0,Paid,4.99,Everyone,"April 11, 2017",3.4.6,3.0 and up
OfficeSuite : Free Office + PDF Editor,BUSINESS,4.3,1002859,35.0,100000000.0,Free,0.0,Everyone,"August 2, 2018",9.7.14188,4.1 and up
Verify - Receipts & Expenses,BUSINESS,4.5,413,29.0,10000.0,Free,0.0,Everyone,"July 25, 2018",2.0.19,5.0 and up
QuickBooks Accounting: Invoicing & Expenses,BUSINESS,4.3,23175,41.0,1000000.0,Free,0.0,Everyone,"July 13, 2018",18.7,4.1 and up
GANMA! - All original stories free of charge for all original comics,COMICS,4.7,57106,27.0,1000000.0,Free,0.0,Teen,"July 23, 2018",2.11.3,4.1 and up
Röhrich Werner Soundboard,COMICS,4.7,2249,32.0,500000.0,Free,0.0,Everyone,"November 16, 2017",1.08,4.0.3 and up
Unicorn Pokez - Color By Number,COMICS,4.8,516,12.0,50000.0,Free,0.0,Everyone,"August 3, 2018",1.0.6,4.4 and up
Manga Rock - Best Manga Reader,COMICS,4.4,238970,28.0,1000000.0,Free,0.0,Teen,"July 9, 2018",3.4.3_world,5.0 and up
Manga - read Thai translation,COMICS,4.6,302,2.2,10000.0,Free,0.0,Teen,"July 3, 2018",1.0,4.0 and up
The Vietnam Story - Fun Stories,COMICS,4.5,438,3.4,10000.0,Free,0.0,Everyone,"December 27, 2017",1.0,2.3 and up
Dragon Ball Wallpaper - Ringtones,COMICS,4.7,73,8.3,10000.0,Free,0.0,Everyone,"July 23, 2018",1.9,4.0.3 and up
Funny Jokes Photos,COMICS,4.4,39,4.3,10000.0,Free,0.0,Everyone 10+,"July 3, 2018",1.1,4.2 and up
Truyện Vui Tý Quậy,COMICS,4.5,144,4.7,10000.0,Free,0.0,Everyone,"July 19, 2018",3.0,4.0.3 and up
Comic Es - Shojo manga / love comics free of charge ♪ ♪,COMICS,3.9,2181,10.0,100000.0,Free,0.0,Teen,"March 5, 2018",1.2.12,4.0.3 and up
comico Popular Original Cartoon Updated Everyday Comico,COMICS,3.2,93965,15.0,5000000.0,Free,0.0,Teen,"July 3, 2018",6.3.0,4.0.3 and up
Emmanuella Funny Videos 2018,COMICS,4.5,314,6.1,100000.0,Free,0.0,Everyone,"May 23, 2018",3.1.0,4.1 and up
Manga Zero - Japanese cartoon and comic reader,COMICS,4.2,15194,15.0,1000000.0,Free,0.0,Teen,"July 19, 2018",4.7.3,4.2 and up
Marvel Unlimited,COMICS,3.7,22551,11.0,1000000.0,Free,0.0,Teen,"July 24, 2018",3.16.0,4.4 and up
"Tapas – Comics, Novels, and Stories",COMICS,4.5,29839,29.0,1000000.0,Free,0.0,Teen,"July 31, 2018",4.1.0,4.4 and up
Children's cartoons (Mithu-Mina-Raju),COMICS,4.6,279,3.3,100000.0,Free,0.0,Everyone,"December 18, 2017",1.6,4.0 and up
Faustop Sounds,COMICS,4.7,1677,40.0,100000.0,Free,0.0,Everyone,"May 26, 2018",1.7.7,4.1 and up
Manga Mania - Best online manga reader,COMICS,4.4,757,10.0,10000.0,Free,0.0,Teen,"May 24, 2018",1.0,4.1 and up
Manga AZ - Manga Comic Reader,COMICS,3.3,125,4.7,5000.0,Free,0.0,Teen,"July 24, 2018",1.0.4,4.0.3 and up
Buff Thun - Daily Free Webtoon / Comics / Web Fiction / Mini Game,COMICS,4.5,9952,38.0,500000.0,Free,0.0,Everyone 10+,"July 31, 2018",4.3.0,4.1 and up
Funny Jokes and Stories 2018,COMICS,4.2,21,6.7,5000.0,Free,0.0,Everyone,"March 31, 2018",1.3,4.0 and up
Hojiboy Tojiboyev Life Hacks,COMICS,5.0,15,37.0,1000.0,Free,0.0,Everyone,"June 26, 2018",2.0,4.0.3 and up
"Best Wallpapers Backgrounds(100,000+ 4K HD)",COMICS,4.7,3596,7.8,10000.0,Free,0.0,Teen,"June 16, 2018",1.01,4.0.3 and up
think Comics,COMICS,4.4,1006,19.0,50000.0,Free,0.0,Everyone,"August 3, 2018",2.3.3,4.0.3 and up
Memes Button,COMICS,4.4,5968,5.7,1000000.0,Free,0.0,Everyone,"May 28, 2018",1.4,4.0 and up
"Laftel - Watching and Announcing Snooping, Streaming",COMICS,4.6,4895,35.0,100000.0,Free,0.0,Everyone,"August 2, 2018",2.4.25,4.4 and up
Messenger for SMS,COMMUNICATION,4.3,125257,17.0,10000000.0,Free,0.0,Teen,"June 6, 2018",1.8.9,4.1 and up
My Tele2,COMMUNICATION,4.3,158679,8.8,5000000.0,Free,0.0,Everyone,"August 3, 2018",2.4.1,4.4 and up
Yahoo Mail – Stay Organized,COMMUNICATION,4.3,4187998,16.0,100000000.0,Free,0.0,Everyone,"July 18, 2018",5.29.3,4.4 and up
imo beta free calls and text,COMMUNICATION,4.3,659395,11.0,100000000.0,Free,0.0,Everyone,"June 7, 2018",9.8.000000010492,4.0 and up
imo free video calls and chat,COMMUNICATION,4.3,4785892,11.0,500000000.0,Free,0.0,Everyone,"June 8, 2018",9.8.000000010501,4.0 and up
Call Free – Free Call,COMMUNICATION,4.3,30209,15.0,5000000.0,Free,0.0,Everyone,"July 28, 2018",1.3.4,4.1 and up
Web Browser & Explorer,COMMUNICATION,4.0,36901,6.6,5000000.0,Free,0.0,Everyone,"July 4, 2018",11.8.6,4.0.3 - 7.1.1
Browser 4G,COMMUNICATION,4.3,192948,6.6,10000000.0,Free,0.0,Everyone,"June 19, 2018",24.6.6,4.0.3 - 7.1.1
Cricket Visual Voicemail,COMMUNICATION,3.9,13698,5.1,10000000.0,Free,0.0,Everyone,"July 2, 2018",3.2.0.100171,4.1 and up
TracFone My Account,COMMUNICATION,3.6,20769,18.0,1000000.0,Free,0.0,Everyone,"July 11, 2018",R6.0.3,4.1 and up
Firefox Focus: The privacy browser,COMMUNICATION,4.4,36880,4.0,1000000.0,Free,0.0,Everyone,"July 6, 2018",5.2,5.0 and up
Skype Lite - Free Video Call & Chat,COMMUNICATION,4.2,33053,22.0,5000000.0,Free,0.0,Everyone,"July 31, 2018",1.60.0.31354-release,4.0.3 and up
UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648120,3.3,100000000.0,Free,0.0,Teen,"July 18, 2018",11.4.0,4.0 and up
WhatsApp Business,COMMUNICATION,4.4,136662,32.0,10000000.0,Free,0.0,Everyone,"July 30, 2018",2.18.116,4.0.3 and up
My magenta,COMMUNICATION,3.9,42370,37.0,1000000.0,Free,0.0,Everyone,"June 25, 2018",7.5.1,5.0 and up
Antillean Gold Telegram (original version),COMMUNICATION,4.4,2939,17.0,100000.0,Free,0.0,Everyone,"July 16, 2018",2.1,4.1 and up
Omlet Chat,COMMUNICATION,3.9,40751,35.0,10000000.0,Free,0.0,Teen,"November 4, 2016",2.2.7600,4.0.3 and up
UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,17712922,40.0,500000000.0,Free,0.0,Teen,"August 2, 2018",12.8.5.1121,4.0 and up
My Vodacom SA,COMMUNICATION,3.7,25021,61.0,5000000.0,Free,0.0,Everyone,"June 26, 2018",9.9.0,4.3 and up
Microsoft Edge,COMMUNICATION,4.3,27187,66.0,5000000.0,Free,0.0,Everyone,"July 28, 2018",42.0.0.2059,4.4 and up
imo free video calls and chat,COMMUNICATION,4.3,4785988,11.0,500000000.0,Free,0.0,Everyone,"June 8, 2018",9.8.000000010501,4.0 and up
Hangouts Dialer - Call Phones,COMMUNICATION,4.0,122498,0.0771484375,10000000.0,Free,0.0,Everyone,"September 2, 2015",0.1.100944346,4.0.3 and up
"Talkatone: Free Texts, Calls & Phone Number",COMMUNICATION,4.1,132014,25.0,10000000.0,Free,0.0,Everyone,"July 18, 2018",6.1,4.2 and up
Calls & Text by Mo+,COMMUNICATION,4.2,83239,14.0,5000000.0,Free,0.0,Everyone,"April 19, 2018",3.0.4,4.0 and up
"GO SMS Pro - Messenger, Free Themes, Emoji",COMMUNICATION,4.4,2876500,24.0,100000000.0,Free,0.0,Everyone,"August 1, 2018",7.73,4.0 and up
"Messaging+ SMS, MMS Free",COMMUNICATION,4.1,28238,17.0,1000000.0,Free,0.0,Everyone,"August 2, 2018",4.98,2.3 and up
chomp SMS,COMMUNICATION,4.3,335646,8.3,10000000.0,Free,0.0,Everyone,"July 26, 2018",7.21,2.3 and up
Text SMS,COMMUNICATION,4.5,349384,8.2,10000000.0,Free,0.0,Everyone,"July 24, 2018",3.47,4.0.3 and up
mysms SMS Text Messaging Sync,COMMUNICATION,4.3,37320,8.4,1000000.0,Free,0.0,Everyone,"July 30, 2018",6.5.1,4.0.3 and up
Firefox Focus: The privacy browser,COMMUNICATION,4.4,36893,4.0,1000000.0,Free,0.0,Everyone,"July 6, 2018",5.2,5.0 and up
2ndLine - Second Phone Number,COMMUNICATION,4.2,15880,32.0,1000000.0,Free,0.0,Everyone,"August 3, 2018",5.65.0,4.0 and up
"CM Browser - Ad Blocker , Fast Download , Privacy",COMMUNICATION,4.6,2264916,6.1,50000000.0,Free,0.0,Everyone,"July 31, 2018",5.22.18.0006,4.0 and up
Ninesky Browser,COMMUNICATION,4.2,42925,2.8,1000000.0,Free,0.0,Everyone,"August 27, 2017",6.1,2.3 and up
UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648480,3.3,100000000.0,Free,0.0,Teen,"July 18, 2018",11.4.0,4.0 and up
UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,17714850,40.0,500000000.0,Free,0.0,Teen,"August 2, 2018",12.8.5.1121,4.0 and up
Ghostery Privacy Browser,COMMUNICATION,4.1,13100,2.2,1000000.0,Free,0.0,Everyone,"March 20, 2018",1.4.1.0,4.0.3 and up
Web Browser for Android,COMMUNICATION,4.1,55098,4.3,1000000.0,Free,0.0,Everyone,"June 20, 2018",2.2,4.0 and up
DU Browser—Browse fast & fun,COMMUNICATION,4.3,1133501,4.7,10000000.0,Free,0.0,Everyone,"April 1, 2016",6.4.0.4,4.0 and up
Lightning Web Browser,COMMUNICATION,4.1,12578,2.3,500000.0,Free,0.0,Everyone,"July 10, 2017",4.5.1,4.0 and up
Web Browser,COMMUNICATION,4.2,10965,2.3,500000.0,Free,0.0,Everyone,"February 2, 2015",2.0,3.0 and up
Contacts+,COMMUNICATION,4.2,190613,11.0,10000000.0,Free,0.0,Everyone,"July 31, 2018",5.85.1,4.0.3 and up
ExDialer - Dialer & Contacts,COMMUNICATION,4.2,125232,2.7,10000000.0,Free,0.0,Everyone,"March 5, 2017",196,2.1 and up
Calls & Text by Mo+,COMMUNICATION,4.2,83239,14.0,5000000.0,Free,0.0,Everyone,"April 19, 2018",3.0.4,4.0 and up
PHONE for Google Voice & GTalk,COMMUNICATION,4.3,72065,13.0,1000000.0,Free,0.0,Everyone,"April 18, 2018",3.0.7,4.0 and up
Safest Call Blocker,COMMUNICATION,4.4,27540,3.7,1000000.0,Free,0.0,Everyone,"January 5, 2018",1.26.001,4.0 and up
Full Screen Caller ID,COMMUNICATION,4.2,104990,10.0,5000000.0,Free,0.0,Everyone,"May 15, 2018",3.5.0,4.0.3 and up
Call Blocker,COMMUNICATION,4.1,17529,10.0,1000000.0,Free,0.0,Everyone,"July 26, 2018",5.86,4.0.3 and up
Should I Answer?,COMMUNICATION,4.8,237468,8.8,1000000.0,Free,0.0,Everyone,"July 26, 2018",2018.1.715,4.0 and up
RocketDial Dialer & Contacts,COMMUNICATION,4.4,32254,5.5,1000000.0,Free,0.0,Everyone,"December 4, 2017",3.9.7,2.1 and up
"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,483565,20.0,10000000.0,Free,0.0,Everyone,"July 29, 2018",1.286,4.1 and up
Whoscall - Caller ID & Block,COMMUNICATION,4.4,552441,29.0,10000000.0,Free,0.0,Everyone,"August 1, 2018",6.19.1,4.1 and up
Call Control - Call Blocker,COMMUNICATION,4.4,93825,11.0,5000000.0,Free,0.0,Everyone,"July 5, 2018",2.17.3,4.1 and up
Video Caller Id,COMMUNICATION,4.2,15287,17.0,1000000.0,Free,0.0,Everyone,"January 24, 2018",2.2.245,4.0.3 and up
Sync.ME – Caller ID & Block,COMMUNICATION,4.5,205739,17.0,5000000.0,Free,0.0,Everyone,"July 26, 2018",4.5.4,4.1 and up
Caller ID +,COMMUNICATION,4.0,9498,0.115234375,1000000.0,Free,0.0,Everyone,"June 7, 2016",5.28.0,2.3 and up
Yahoo Mail – Stay Organized,COMMUNICATION,4.3,4188142,16.0,100000000.0,Free,0.0,Everyone,"July 18, 2018",5.29.3,4.4 and up
K-9 Mail,COMMUNICATION,4.2,88427,5.1,5000000.0,Free,0.0,Everyone,"January 6, 2018",5.403,4.0.3 and up
Email TypeApp - Mail App,COMMUNICATION,4.6,183374,44.0,1000000.0,Free,0.0,Everyone,"August 1, 2018",1.9.4.74,4.1 and up
All Email Providers,COMMUNICATION,4.1,20901,7.3,1000000.0,Free,0.0,Everyone,"April 3, 2018",5.0.9,4.1 and up
"Newton Mail - Email App for Gmail, Outlook, IMAP",COMMUNICATION,4.0,122595,30.0,1000000.0,Free,0.0,Everyone,"July 19, 2018",9.8.376,5.0 and up
GO Notifier,COMMUNICATION,4.2,124346,0.6787109375,10000000.0,Free,0.0,Everyone,"July 6, 2014",2.8,2.0 and up
Mail1Click - Secure Mail,COMMUNICATION,4.1,255,1.6,10000.0,Free,0.0,Everyone,"April 11, 2017",2.3,2.2 and up
Daum Mail - Next Mail,COMMUNICATION,4.3,41420,19.0,5000000.0,Free,0.0,Everyone,"June 21, 2018",3.2.0,4.0 and up
imo free video calls and chat,COMMUNICATION,4.3,4785988,11.0,500000000.0,Free,0.0,Everyone,"June 8, 2018",9.8.000000010501,4.0 and up
Vonage Mobile® Call Video Text,COMMUNICATION,4.1,29208,23.0,1000000.0,Free,0.0,Everyone,"September 28, 2016",2.9.8,2.3.3 and up
JusTalk - Free Video Calls and Fun Video Chat,COMMUNICATION,4.6,191032,26.0,5000000.0,Free,0.0,Everyone,"August 4, 2018",7.2.29,4.0.3 and up
Calculator,DATING,2.6,57,6.2,1000.0,Paid,6.99,Everyone,"October 25, 2017",1.1.6,4.0 and up
"Hide App, Private Dating, Safe Chat - PrivacyHider",DATING,4.4,35206,7.2,1000000.0,Free,0.0,Everyone,"May 21, 2018",2.9.6,4.0 and up
Adult Dirty Emojis,DATING,2.8,80,5.5,10000.0,Free,0.0,Teen,"November 6, 2017",1.0,4.0.3 and up
95Live -SG#1 Live Streaming App,DATING,4.1,4953,15.0,1000000.0,Free,0.0,Teen,"August 1, 2018",8.7.2,4.2 and up
Adult Dirty Emojis,DATING,2.8,80,5.5,10000.0,Free,0.0,Teen,"November 6, 2017",1.0,4.0.3 and up
"Hide App, Private Dating, Safe Chat - PrivacyHider",DATING,4.4,35205,7.2,1000000.0,Free,0.0,Everyone,"May 21, 2018",2.9.6,4.0 and up
O-Star,DATING,4.4,59,38.0,5000.0,Free,0.0,Everyone,"July 19, 2018",1.0.1,4.3 and up
Cardi B Live Stream Video Chat - Prank,DATING,4.4,28,3.4,500.0,Free,0.0,Everyone,"July 16, 2018",2.5,4.0.3 and up
Spine- The dating app,DATING,5.0,5,9.3,500.0,Free,0.0,Teen,"July 14, 2018",4.0,4.0.3 and up
95Live -SG#1 Live Streaming App,DATING,4.1,4954,15.0,1000000.0,Free,0.0,Teen,"August 1, 2018",8.7.2,4.2 and up
O-Star,DATING,4.4,59,38.0,5000.0,Free,0.0,Everyone,"July 19, 2018",1.0.1,4.3 and up
Cardi B Live Stream Video Chat - Prank,DATING,4.4,28,3.4,500.0,Free,0.0,Everyone,"July 16, 2018",2.5,4.0.3 and up
Adult Dirty Emojis,DATING,2.8,80,5.5,10000.0,Free,0.0,Teen,"November 6, 2017",1.0,4.0.3 and up
TED,EDUCATION,4.6,181893,18.0,10000000.0,Free,0.0,Everyone 10+,"July 27, 2018",3.2.5,4.1 and up
English Communication - Learn English for Chinese (Learn English for Chinese),EDUCATION,4.7,2544,18.0,100000.0,Free,0.0,Everyone,"December 29, 2017",3.1,4.0 and up
Khan Academy,EDUCATION,4.6,85375,21.0,5000000.0,Free,0.0,Everyone,"July 27, 2018",5.0.0,4.1 and up
Learn English with Wlingua,EDUCATION,4.7,314299,3.3,10000000.0,Free,0.0,Everyone,"May 2, 2018",1.94.9,4.0 and up
Princess Coloring Book,EDUCATION,4.5,9770,39.0,5000000.0,Free,0.0,Everyone,"February 25, 2018",1.2.8,4.0 and up
Learn Spanish - Español,EDUCATION,4.7,32346,3.2,1000000.0,Free,0.0,Everyone,"December 18, 2017",1.3.8,4.0 and up
English Grammar Test,EDUCATION,4.8,4075,5.1,500000.0,Free,0.0,Everyone,"June 22, 2018",2.1.8,4.0.3 and up
Speed Reading,EDUCATION,4.6,10611,11.0,500000.0,Free,0.0,Everyone,"May 27, 2018",2.3.7,4.0 and up
English for beginners,EDUCATION,4.6,9321,27.0,1000000.0,Free,0.0,Everyone,"July 18, 2018",2.9.0,4.0 and up
Flame - درب عقلك يوميا,EDUCATION,4.6,56065,37.0,1000000.0,Free,0.0,Everyone,"July 26, 2018",3.3,4.1 and up
"Learn Japanese, Korean, Chinese Offline & Free",EDUCATION,4.9,133136,26.0,1000000.0,Free,0.0,Everyone,"July 20, 2018",2.16.11.10,4.2 and up
Kids Mode,EDUCATION,3.8,2469,11.0,500000.0,Free,0.0,Everyone,"March 23, 2018",Varies with device,Varies with device
Dinosaurs Coloring Pages,EDUCATION,4.4,390,41.0,500000.0,Free,0.0,Everyone,"February 3, 2018",1.1.6,4.0 and up
Cars Coloring Pages,EDUCATION,4.4,1090,49.0,1000000.0,Free,0.0,Everyone,"February 3, 2018",1.2.0,4.0 and up
Babbel – Learn Languages,EDUCATION,4.3,266948,21.0,10000000.0,Free,0.0,Everyone,"July 30, 2018",20.7.2,4.4 and up
Math Tricks,EDUCATION,4.5,342918,8.1,10000000.0,Free,0.0,Everyone,"July 29, 2018",2.24,4.0 and up
Monster Truck Driver & Racing,EDUCATION,4.4,748,51.0,1000000.0,Free,0.0,Everyone,"January 19, 2017",1.0.9,2.3 and up
Learn English Words Free,EDUCATION,4.6,172640,14.0,5000000.0,Free,0.0,Everyone,"May 2, 2018",2.6.2,4.1 and up
English speaking texts,EDUCATION,4.4,1619,3.0,1000000.0,Free,0.0,Everyone,"July 20, 2018",1.2,1.6 and up
Thai Handwriting,EDUCATION,4.3,3168,19.0,1000000.0,Free,0.0,Everyone,"October 26, 2017",3.1,4.4 and up
Game for KIDS: KIDS match'em,EDUCATION,4.4,7005,6.9,1000000.0,Free,0.0,Everyone,"October 23, 2016",1.17,2.3 and up
Flippy Campus - Buy & sell on campus at a discount,EDUCATION,4.0,889,7.4,500000.0,Free,0.0,Everyone,"March 9, 2018",2.2.4,4.2 and up
Free intellectual training game application |,EDUCATION,4.2,5741,84.0,1000000.0,Free,0.0,Everyone,"July 25, 2018",3.7.0,4.4 and up
ABC Preschool Free,EDUCATION,3.8,27572,25.0,5000000.0,Free,0.0,Everyone,"October 25, 2017",3.0,2.3 and up
PINKFONG Baby Shark,EDUCATION,4.5,10852,18.0,1000000.0,Free,0.0,Everyone,"November 28, 2017",10,4.1 and up
Learn English for beginners,EDUCATION,4.5,1929,2.5,500000.0,Free,0.0,Everyone,"September 28, 2017",1.1,2.3 and up
Listen and learn English in seven days,EDUCATION,4.3,1516,3.9,100000.0,Free,0.0,Everyone,"July 28, 2018",3.1,4.1 and up
Learn English from Persian: Persian to English,EDUCATION,4.3,423,21.0,100000.0,Free,0.0,Everyone,"April 3, 2018",6.0,4.0.3 and up
English with Lingualeo,EDUCATION,4.7,254519,27.0,5000000.0,Free,0.0,Everyone,"July 20, 2018",2.8.1,4.1 and up
Khan Academy,EDUCATION,4.6,85375,21.0,5000000.0,Free,0.0,Everyone,"July 27, 2018",5.0.0,4.1 and up
TED,EDUCATION,4.6,181893,18.0,10000000.0,Free,0.0,Everyone 10+,"July 27, 2018",3.2.5,4.1 and up
Udemy - Online Courses,EDUCATION,4.5,99020,18.0,1000000.0,Free,0.0,Everyone,"August 2, 2018",5.0.4,5.0 and up
"edX - Online Courses by Harvard, MIT & more",EDUCATION,4.6,32381,10.0,1000000.0,Free,0.0,Everyone 10+,"July 15, 2018",2.15.1,4.1 and up
Memorado - Brain Games,EDUCATION,4.4,56897,97.0,1000000.0,Free,0.0,Everyone,"January 16, 2017",1.10.0,4.1 and up
Lynda - Online Training Videos,EDUCATION,4.2,8599,17.0,1000000.0,Free,0.0,Everyone,"July 11, 2018",4.9.10,4.1 and up
Quiz&Learn Python,EDUCATION,4.0,304,2.0,10000.0,Free,0.0,Everyone,"July 4, 2016",1.3.0,4.0 and up
C++ Tutorials,EDUCATION,4.1,358,1.9,50000.0,Free,0.0,Everyone,"August 21, 2014",1.1,2.3 and up
C++ Programming,EDUCATION,4.3,11904,1.8,1000000.0,Free,0.0,Everyone,"August 22, 2015",2.0,2.3 and up
C Programming,EDUCATION,4.3,22251,1.8,1000000.0,Free,0.0,Everyone,"June 28, 2015",3.0,2.3 and up
Udacity - Lifelong Learning,EDUCATION,4.3,22384,17.0,1000000.0,Free,0.0,Everyone,"July 31, 2018",4.7.0,5.0 and up
Udemy - Online Courses,EDUCATION,4.5,99020,18.0,1000000.0,Free,0.0,Everyone,"August 2, 2018",5.0.4,5.0 and up
Learn C++,EDUCATION,4.6,73404,5.3,1000000.0,Free,0.0,Everyone,"December 25, 2017",4.5.2,4.0 and up
Learn JavaScript,EDUCATION,4.6,25183,5.4,1000000.0,Free,0.0,Everyone,"December 25, 2017",5.7.2,4.0 and up
Learn Java,EDUCATION,4.7,52743,5.4,1000000.0,Free,0.0,Everyone,"December 25, 2017",3.5.2,4.0 and up
Learn HTML,EDUCATION,4.7,61749,5.4,1000000.0,Free,0.0,Everyone,"December 25, 2017",5.5.2,4.0 and up
"Programming Hub, Learn to code",EDUCATION,4.3,55704,15.0,1000000.0,Free,0.0,Everyone,"August 4, 2018",4.2.8,4.1 and up
Learn SQL,EDUCATION,4.7,19277,5.3,1000000.0,Free,0.0,Everyone,"December 25, 2017",3.4.2,4.0 and up
Ready4 SAT (Prep4 SAT),EDUCATION,4.6,13612,48.0,100000.0,Free,0.0,Everyone,"May 10, 2018",7.2.3633,4.4 and up
Socratic - Math Answers & Homework Help,EDUCATION,4.6,37862,5.4,1000000.0,Free,0.0,Everyone,"June 7, 2018",1.8.1,4.1 and up
Ready4 GMAT (Prep4 GMAT),EDUCATION,4.6,18372,47.0,100000.0,Free,0.0,Everyone,"May 21, 2018",7.2.3634,4.4 and up
Pocket GMAT Math,EDUCATION,4.3,656,0.54296875,10000.0,Free,0.0,Everyone,"July 11, 2014",1.1,2.2 and up
GMAT Question Bank,EDUCATION,4.2,240,29.0,10000.0,Free,0.0,Everyone,"April 29, 2015",1.2.0,2.3.3 and up
GRE Tutor,EDUCATION,4.0,275,2.3,50000.0,Free,0.0,Everyone,"December 2, 2013",2.9,2.1 and up
"play2prep: ACT, SAT prep",EDUCATION,4.2,3692,4.4,100000.0,Free,0.0,Everyone,"July 23, 2015",4.1.3,2.3.3 and up
SAT Test,EDUCATION,4.1,2363,6.6,100000.0,Free,0.0,Everyone,"November 17, 2016",2.48,4.0 and up
